web-scraper-order,web-scraper-start-url,total_ads,ad_id,ad_start_date,ad_status,ad_count,ad_text,ad_cta_text,ad_video,ad_image-src,ad_brandname,ad_cta_domain,ad_cta_title,ad_cta_subtitle,domain_name
1692279536-3816,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22tubbytodd.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~150 results,6.57E+14,19-Jul-23,Active,2.0,"Our Kids Toothpaste is just as gentle as it is effective. Ingredients like natural Hydroxyapatite work to remineralize teeth while Xylitol eats away at harmful bacteria, improving overall oral health with a natural (yummy!) Marshmallow Mint flavor.",Shop Now,https://video.fblr2-1.fna.fbcdn.net/v/t42.1790-2/342762638_3336224786628119_1106852876668313414_n.?_nc_cat=104&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=GwpubC3KvrMAX9R2I6T&_nc_ht=video.fblr2-1.fna&oh=00_AfAer31PumnF3527G255IGEfH7CunlYKzWpzRHCD-jaP_A&oe=64E36481,,Tubby Todd Bath Co.,TUBBYTODD.COM,,,tubbytodd.com
1692279536-3818,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22tubbytodd.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~150 results,8.02E+14,19-Jul-23,Active,2.0,"Our Kids Toothpaste is just as gentle as it is effective. Ingredients like natural Hydroxyapatite work to remineralize teeth while Xylitol eats away at harmful bacteria, improving overall oral health with a natural (yummy!) Marshmallow Mint flavor.",Shop Now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/342755825_1350344445745480_4981759352749937431_n.?_nc_cat=110&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=coCPVchUfT8AX9SdtBj&_nc_ht=video.fblr2-2.fna&oh=00_AfBgNFHY4mbwhqgjfSgsDz3yue1Mmp6eCUHLoNtJlOEDPA&oe=64E3D5A8,,Tubby Todd Bath Co.,TUBBYTODD.COM,,,tubbytodd.com
1692279536-3825,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22tubbytodd.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~150 results,1.03E+15,05-Jul-23,Active,,"Formulated with sensitive underams in mind, Deo Stick helps neutralize bacteria to eliminate stinky odors.",Shop Now,https://video.fblr2-1.fna.fbcdn.net/v/t42.1790-2/342078875_539630701673480_4102986486431857240_n.?_nc_cat=101&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=S9KoSodDbPIAX9kamrL&_nc_ht=video.fblr2-1.fna&oh=00_AfAFknVme-_rhR6o4uKOAI0E1wPMYvRw5FUNZQzP_u5rPg&oe=64E24956,,Tubby Todd Bath Co.,TUBBYTODD.COM,,,tubbytodd.com
1692279536-3826,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22tubbytodd.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~150 results,3.10E+15,05-Jul-23,Active,,"Formulated with sensitive underams in mind, Deo Stick helps neutralize bacteria to eliminate stinky odors.",Shop Now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/342586109_178703891732498_6126429655870385731_n.?_nc_cat=107&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=0MwCp9jF7NAAX8HP4n7&_nc_ht=video.fblr2-2.fna&oh=00_AfBJqzt-CndIauUaZ6Pbg26QxVWTybp6-dwpg7uZMV46vQ&oe=64E2AF2C,,Tubby Todd Bath Co.,TUBBYTODD.COM,,,tubbytodd.com
1692279536-3828,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22tubbytodd.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~150 results,2.35E+14,14-Jun-23,Active,,Introducing: Tubby Todd x Sesame Street! Shop the new Juicy Watermelon collection featuring some of our fave friendly (and furry!) faces for a limited time only!,Shop Now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/352586775_235126819258347_8213561835742303834_n.?_nc_cat=110&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=0ZKUGOEeLJQAX9QKV4Y&_nc_ht=video.fblr2-2.fna&oh=00_AfDNkFEV9feZIybR1k25qTLbB0aVNaRIwfFEdEvUxb2-fA&oe=64E33D7C,,Tubby Todd Bath Co.,TUBBYTODD.COM,Bathtime Delight with Tubby Todd & Sesame Street,Now available (for a limited time only!),tubbytodd.com
1692279536-3830,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22tubbytodd.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~150 results,7.85E+14,14-Jun-23,Active,,Introducing: Tubby Todd x Sesame Street! Shop the new Juicy Watermelon collection featuring some of our fave friendly (and furry!) faces for a limited time only!,Shop Now,https://video.fblr2-1.fna.fbcdn.net/v/t42.1790-2/352590504_785493276543731_6258901657467316617_n.?_nc_cat=103&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=qmLbkUdeeLwAX8DntI-&_nc_ht=video.fblr2-1.fna&oh=00_AfD22ZLPp3AKLD8XTxqZYtvrP_7nXMOqgx06XsSBuNvG7w&oe=64E31DEA,,Tubby Todd Bath Co.,TUBBYTODD.COM,Bathtime Delight with Tubby Todd & Sesame Street,Now available (for a limited time only!),tubbytodd.com
1692279536-3831,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22tubbytodd.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~150 results,7.94E+14,14-Jun-23,Active,,Introducing: Tubby Todd x Sesame Street! Shop the new Juicy Watermelon collection featuring some of our fave friendly (and furry!) faces for a limited time only!,Shop Now,https://video.fblr2-1.fna.fbcdn.net/v/t42.1790-2/352843833_794456492077070_1733905948421623317_n.?_nc_cat=106&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=PDawtpO5D14AX8SUsnc&_nc_ht=video.fblr2-1.fna&oh=00_AfCsybtN52sFC88fKJ9JbZqjzi_o860wc24BUT8a7IAnOA&oe=64E228E9,,Tubby Todd Bath Co.,TUBBYTODD.COM,Bathtime Delight with Tubby Todd & Sesame Street,Now available (for a limited time only!),tubbytodd.com
1692279536-3832,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22tubbytodd.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~150 results,9.68E+14,14-Jun-23,Active,,Introducing: Tubby Todd x Sesame Street! Shop the new Juicy Watermelon collection featuring some of our fave friendly (and furry!) faces for a limited time only!,Shop Now,https://video.fblr2-1.fna.fbcdn.net/v/t42.1790-2/352590831_967674187603859_7601974235063703964_n.?_nc_cat=106&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=3oLxlvXIwbAAX8Hq3b9&_nc_ht=video.fblr2-1.fna&oh=00_AfC9p03mkrG25oJtW5B5OthPtvma397TQv2RnqWrh0FDwA&oe=64E2A0C3,,Tubby Todd Bath Co.,TUBBYTODD.COM,Bathtime Delight with Tubby Todd & Sesame Street,Now available (for a limited time only!),tubbytodd.com
1692279536-3833,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22tubbytodd.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~150 results,1.30E+15,14-Jun-23,Active,,Introducing: Tubby Todd x Sesame Street! Shop the new Juicy Watermelon collection featuring some of our fave friendly (and furry!) faces for a limited time only!,Shop Now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/353961964_1304652440487790_2994839177697969139_n.?_nc_cat=100&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=d4AL69ESSFIAX8Bnzw8&_nc_ht=video.fblr2-2.fna&oh=00_AfB-ExY-cpfTBmNXDZRrpHnwD4f1FpnKOgBnpFtruGRJHQ&oe=64E3A834,,Tubby Todd Bath Co.,TUBBYTODD.COM,Bathtime Delight with Tubby Todd & Sesame Street,Now available (for a limited time only!),tubbytodd.com
1692279536-3835,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22tubbytodd.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~150 results,2.72E+14,14-Jun-23,Active,4.0,"For the Elmo enthusiast in your life—shop the Tubby Todd x Sesame Street Juicy Watermelon Gift Set, the perfect summer skincare refresh!",Shop Now,https://video.fblr2-1.fna.fbcdn.net/v/t42.1790-2/353844654_272218681951262_1106081971808436893_n.?_nc_cat=101&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=oHBAIP-6RGwAX92kLNM&_nc_ht=video.fblr2-1.fna&oh=00_AfBikdGxVuVwKH7eE9liaaalTDAzh9NiLk0KXg1Qo6owvg&oe=64E3C7F4,,Tubby Todd Bath Co.,TUBBYTODD.COM,,,tubbytodd.com
1692279536-3836,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22tubbytodd.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~150 results,6.56E+14,14-Jun-23,Active,3.0,Introducing: Tubby Todd x Sesame Street! Shop the new Juicy Watermelon collection featuring some of our fave friendly (and furry!) faces for a limited time only!,Shop Now,https://video.fblr2-1.fna.fbcdn.net/v/t42.1790-2/354240157_656317393040854_947505406217374985_n.?_nc_cat=102&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=y1iNS-uTirYAX-OKxmT&_nc_ht=video.fblr2-1.fna&oh=00_AfD0nEn_JPjjdf1I4QyG8h_-q16Qdxq9HuucnNUHTtvNdQ&oe=64E36732,,Tubby Todd Bath Co.,TUBBYTODD.COM,,,tubbytodd.com
1692279536-3837,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22tubbytodd.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~150 results,7.84E+14,14-Jun-23,Active,3.0,"For the Elmo enthusiast in your life—shop the Tubby Todd x Sesame Street Juicy Watermelon Gift Set, the perfect summer skincare refresh!",Shop Now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/352594286_783816466486229_4621298227239659184_n.?_nc_cat=107&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=vzBWi9B51sEAX8yrg5m&_nc_ht=video.fblr2-2.fna&oh=00_AfBRcGvdijEzIyzY-PLDs_zoZwnkanF29bq32zzPPK6ybA&oe=64E23CA1,,Tubby Todd Bath Co.,TUBBYTODD.COM,,,tubbytodd.com
1692279536-3838,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22tubbytodd.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~150 results,8.01E+14,14-Jun-23,Active,4.0,Introducing: Tubby Todd x Sesame Street! Shop the new Juicy Watermelon collection featuring some of our fave friendly (and furry!) faces for a limited time only!,Shop Now,https://video.fblr2-1.fna.fbcdn.net/v/t42.1790-2/352590820_801229135005524_2430197147541708385_n.?_nc_cat=102&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=egTlgUZ4ms0AX8nvNSg&_nc_ht=video.fblr2-1.fna&oh=00_AfDHmOgvcNMsYZWqrJMH09_suEbDFzDF6tOWAvmFj2QC7Q&oe=64E3D080,,Tubby Todd Bath Co.,TUBBYTODD.COM,,,tubbytodd.com
1692279536-3840,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22tubbytodd.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~150 results,5.96E+15,14-Jun-23,Active,,Introducing: Tubby Todd x Sesame Street! Shop the new Juicy Watermelon collection featuring some of our fave friendly (and furry!) faces for a limited time only!,Shop Now,https://video.fblr2-1.fna.fbcdn.net/v/t42.1790-2/352428529_5961834887278401_4596529935601122933_n.?_nc_cat=102&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=_TiFNqmjmhEAX-Bod3U&_nc_ht=video.fblr2-1.fna&oh=00_AfBS0IU-nesxovriBbNOhKbxGPvtzP667j5eb4rB0yr81A&oe=64E250FB,,Tubby Todd Bath Co.,TUBBYTODD.COM,,,tubbytodd.com
1692279536-3841,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22tubbytodd.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~150 results,6.24E+15,14-Jun-23,Active,,"For the Elmo enthusiast in your life—shop the Tubby Todd x Sesame Street Juicy Watermelon Gift Set, the perfect summer skincare refresh!",Shop Now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/352584596_6239746819473624_7440571864117871503_n.?_nc_cat=105&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=duOS78cwGmQAX8lyLK1&_nc_ht=video.fblr2-2.fna&oh=00_AfCuAPpPAt9LsdJK5wpnbsm60WbX8-wg14WA0rT2Qq8muw&oe=64E381ED,,Tubby Todd Bath Co.,TUBBYTODD.COM,,,tubbytodd.com
1692279536-3842,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22tubbytodd.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~150 results,2.60E+14,27-May-23,Active,,,Shop now,https://video.fblr2-1.fna.fbcdn.net/v/t42.1790-2/330482330_1142456406433017_3327264234540912277_n.?_nc_cat=102&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=Zy00a2lPls0AX8nESXM&_nc_ht=video.fblr2-1.fna&oh=00_AfAYx3VzPBS3G7RKJGtfCelmBI2Dkyn-upkXOqYwsdXARg&oe=64E3AADB,,Tubby Todd Bath Co.,TUBBYTODD.COM,Tubby Todd Bath Co.,,tubbytodd.com
1692279536-3843,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22tubbytodd.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~150 results,9.67E+14,27-May-23,Active,,,Shop now,https://video.fblr2-1.fna.fbcdn.net/v/t42.1790-2/330884808_570407265019471_1165722203264495290_n.?_nc_cat=102&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=RaylQG2bX8QAX_jHKKf&_nc_ht=video.fblr2-1.fna&oh=00_AfCIpWb-1PGUoo24neRB-hHAUMd7gGs-CKRbWgPfUe7Cmg&oe=64E40769,,Tubby Todd Bath Co.,TUBBYTODD.COM,Tubby Todd Bath Co.,,tubbytodd.com
1692279536-3845,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22tubbytodd.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~150 results,1.82E+14,27-May-23,Active,,,Shop now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/322544710_1132658594065302_7639087909270685917_n.?_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=w7eqo_oJ5jwAX8IwZW9&_nc_ht=video.fblr2-2.fna&oh=00_AfDvfae5-zC4MylQ0cwkG6cw31d8ob9qBY1pSQO-wxAIbA&oe=64E39F49,,Tubby Todd Bath Co.,TUBBYTODD.COM,Tubby Todd Bath Co.,,tubbytodd.com
1692279536-3846,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22tubbytodd.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~150 results,2.11E+14,27-May-23,Active,,,Shop now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/328011073_874989293716561_7322993868060111064_n.?_nc_cat=111&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=RZBLJ1fK6mcAX_3H-oY&_nc_ht=video.fblr2-2.fna&oh=00_AfC5WV9a3DQzEkbceMYmGC_SGzJ5tDwLDLovyfSNACbd3A&oe=64E2CE7D,,Tubby Todd Bath Co.,TUBBYTODD.COM,Tubby Todd Bath Co.,,tubbytodd.com
1692279536-3853,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22tubbytodd.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~150 results,2.55E+14,04-May-23,Active,,,Shop now,https://video.fblr2-1.fna.fbcdn.net/v/t42.1790-2/319412276_2222988821214697_3475618070538705091_n.?_nc_cat=103&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=ItLq28D8RyMAX-lLJNc&_nc_ht=video.fblr2-1.fna&oh=00_AfAfeV7HMNHPo0BPkKO91w2nn4y8fkKbhsO8xPZFCCh8ZQ&oe=64E35638,,Tubby Todd Bath Co.,TUBBYTODD.COM,Tubby Todd Bath Co.,,tubbytodd.com
1692279536-3854,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22tubbytodd.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~150 results,5.89E+14,04-May-23,Active,,,Shop now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/324404203_859651741936048_2183499123559339668_n.?_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=c7m1mrohoHkAX950_7I&_nc_ht=video.fblr2-2.fna&oh=00_AfAtxS4wDCgMn3PEDAHxkCoFgFYjwOJEv0Q8JJjwJmQNzw&oe=64E34ED7,,Tubby Todd Bath Co.,TUBBYTODD.COM,Tubby Todd Bath Co.,,tubbytodd.com
1692279536-3857,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22tubbytodd.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~150 results,6.24E+14,04-May-23,Active,2.0,"""Eliminated all the other products! This is the only brand that can make great and moisturizing products for my baby’s sensitive skin!”
—Lynette V. 

Try The Regulars Bundle!",Shop Now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/343844561_623597429621250_6244209913577184019_n.?_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=SnhgsX-cqOgAX9ttYjv&_nc_ht=video.fblr2-2.fna&oh=00_AfB6qI05nkoWoxqRXsgiE1h0UbpbYNdwAkPQrSou_37bzg&oe=64E3DFFA,,Tubby Todd Bath Co.,TUBBYTODD.COM,,,tubbytodd.com
1692279536-3858,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22tubbytodd.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~150 results,3.43E+15,04-May-23,Active,2.0,"Formulated with the most sensitive babes in mind: Same great Tubby Todd products you know and love, minus the scent! Shop Fragrance-free.",Shop Now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/344591869_3428034924182745_58994565500020490_n.?_nc_cat=105&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=ywyq83TqcloAX9I54-N&_nc_ht=video.fblr2-2.fna&oh=00_AfBNKh1jqDdwncepPgmwaXTSDgpgUVsqhKBoecaNycKU_A&oe=64E235C5,,Tubby Todd Bath Co.,TUBBYTODD.COM,,,tubbytodd.com
1692279536-3861,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22tubbytodd.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~150 results,1.32E+15,27-Apr-23,Active,,"Our Kids Toothpaste is just as gentle as it is effective. Ingredients like natural Hydroxyapatite work to remineralize teeth while Xylitol eats away at harmful bacteria, improving overall oral health with a natural (yummy!) Marshmallow Mint flavor.",Shop Now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/341906380_256268606925728_7253785441260540874_n.?_nc_cat=111&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=f9DIa66nwl8AX9QE6JK&_nc_ht=video.fblr2-2.fna&oh=00_AfBx8YNGsNHZMnaxWIrS-WuKnal1_IXgX3IzFX8If3DEqA&oe=64E223B1,,Tubby Todd Bath Co.,TUBBYTODD.COM,,,tubbytodd.com
1692279536-3862,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22tubbytodd.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~150 results,7.63E+14,27-Apr-23,Active,,"""Eliminated all the other products! This is the only brand that can make great and moisturizing products for my baby’s sensitive skin!”
—Lynette V. 

Try The Regulars Bundle!",Shop Now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/342961692_763498568820311_3596155419139546116_n.?_nc_cat=105&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=A9qztmIN9eAAX_91V43&_nc_ht=video.fblr2-2.fna&oh=00_AfAXuubTbTJSoSBzlZAY3WUx6XsPT-G2VskAd83eogskjg&oe=64E2E33B,,Tubby Todd Bath Co.,TUBBYTODD.COM,,,tubbytodd.com
1692279856-3959,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22purplecarrot.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~110 results,2.43E+14,16-Aug-23,Active,6.0,Ready to discover the tastiest vegan meals around? Choose from 28+ pre-portioned or prepared options. Get $100 off for a limited time.,Order Now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/366766859_242930011467640_7224072528313020329_n.?_nc_cat=105&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=N0GpItVSIWQAX9ZVtHj&_nc_oc=AQmbVGsaZfwfrRJ1HrEnFJ3TsByjpHPZ_Vl_Zn_gpWvDQTRl7CXBGP3Cz2qan_CP9HI&_nc_ht=video.fblr2-2.fna&oh=00_AfBTOLshpzKVmTPFrzgI3FvHD05otqt25P3xWWhTQ5I-oA&oe=64E3BA6D,,Purple Carrot,PURPLECARROT.COM,,,purplecarrot.com
1692279856-3961,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22purplecarrot.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~110 results,9.91E+14,16-Aug-23,Active,6.0,Ready to discover the tastiest vegan meals around? Choose from 28+ pre-portioned or prepared options. Get $100 off for a limited time.,Order Now,https://video.fblr2-1.fna.fbcdn.net/v/t42.1790-2/366769037_990977962055846_497636463446173339_n.?_nc_cat=102&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=3Ud4ayPDdtQAX9KYb6Y&_nc_ht=video.fblr2-1.fna&oh=00_AfDiyiDUnHXJ_gRFgJoDwaz6l9WDdoilOp9MR7dl1DXjOA&oe=64E36311,,Purple Carrot,PURPLECARROT.COM,,,purplecarrot.com
1692279856-3964,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22purplecarrot.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~110 results,6.57E+14,16-Aug-23,Active,6.0,Ready to discover the tastiest vegan meals around? Choose from 28+ pre-portioned or prepared options. Get $100 off for a limited time.,Order Now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/366767784_656536433097494_6205684129806005319_n.?_nc_cat=107&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=odZJo9OFU4EAX-w9I0R&_nc_ht=video.fblr2-2.fna&oh=00_AfChAaJbMHV9HES6bzFxcuM0Pzo1p_51Un0zDqZfk0G_UQ&oe=64E29BED,,Purple Carrot,PURPLECARROT.COM,,,purplecarrot.com
1692279856-3965,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22purplecarrot.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~110 results,2.50E+15,16-Aug-23,Active,6.0,Ready to discover the tastiest vegan meals around? Choose from 28+ pre-portioned or prepared options. Get $100 off for a limited time.,Order Now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/366772429_2499349930229145_4600844059527205874_n.?_nc_cat=107&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=74upRUlmYhsAX9EfYVK&_nc_oc=AQnyPc3bJ4rp-2HzRv_CEai-uOUKdDSVN4pimRPb7IFZKtSoq1OsTK7caW7RD2ZNbfM&_nc_ht=video.fblr2-2.fna&oh=00_AfDjBil1jTXNmISrjpHqwSQwg2Hxj0HJaYhhuZEGJ7VEvA&oe=64E2DD56,,Purple Carrot,PURPLECARROT.COM,,,purplecarrot.com
1692279856-3966,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22purplecarrot.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~110 results,6.78E+14,10-Aug-23,Active,,"Afraid of commitment? Try Purple Carrot with no strings attached. Seriously, no need to sign up for a subscription. We're confident you'll love us as much as our 30K happy customers.",Order Now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/365457687_678425574192823_2501064946409035900_n.?_nc_cat=107&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=90HwBYVzgjQAX_zZxkB&_nc_ht=video.fblr2-2.fna&oh=00_AfDHniPu0dQNkmr1etmG-eECQezNdbIim6hMCRJmN1lOVw&oe=64E29FD4,,Purple Carrot,PURPLECARROT.COM,,,purplecarrot.com
1692279856-3967,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22purplecarrot.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~110 results,1.36E+15,10-Aug-23,Active,,"Afraid of commitment? Try Purple Carrot with no strings attached. Seriously, no need to sign up for a subscription. We're confident you'll love us as much as our 30K happy customers.",Order Now,https://video.fblr2-2.fna.fbcdn.net/v/t42.1790-2/365460209_1357504865110371_4021718618078977629_n.?_nc_cat=109&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=mN07KrbqBEUAX-20fps&_nc_ht=video.fblr2-2.fna&oh=00_AfCNvEccTEHJ4kkvf6Eipf6YDZ3fOM3PXg9kr2bTmpcaAg&oe=64E2E442,,Purple Carrot,PURPLECARROT.COM,,,purplecarrot.com
1692279856-3968,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22purplecarrot.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~110 results,6.68E+14,10-Aug-23,Active,,"Afraid of commitment? Try Purple Carrot with no strings attached. Seriously, no need to sign up for a subscription. We're confident you'll love us as much as our 30K happy customers.",Order Now,https://video.fblr2-1.fna.fbcdn.net/v/t42.1790-2/365889918_668193931898772_3212772674728777132_n.?_nc_cat=104&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=rnnlw59XTTMAX9jDbWt&_nc_ht=video.fblr2-1.fna&oh=00_AfDKSVIAVADx7EscZwSLl0MY6JtnrQU09dvacuii9z7ISA&oe=64E2963D,,Purple Carrot,PURPLECARROT.COM,,,purplecarrot.com
